incident_id,article_id,article_url,lastmod,deaths_reported,injuries_reported,preliminary_or_final,notes
INC-0129,420176,https://www.nna-leb.gov.lb/ar/news/420176/%D8%B7%D9%88%D8%A7%D8%B1%D8%A6-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-5-%D9%88%D8%AC%D8%B1%D8%AD-7-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%AA%D9%8A-%D9%85%D9%8A%D9%81%D8%AF%D9%88%D9%86-%D9%88%D9%85%D8%AC%D8%AF%D9%84-%D8%B3%D9%84%D9%85-2,2026-03-14T21:22:51.000+02:00,4,5,preliminary,MoPH confirmation of 420152 - do not double count
INC-0130,420180,https://www.nna-leb.gov.lb/ar/news/420180/%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%B4%D9%82%D8%A9-%D9%81%D9%8A-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B4%D8%B1%D8%AD%D8%A8%D9%8A%D9%84---%D8%B5%D9%8A%D8%AF%D8%A7-%D9%88%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D9%85%D9%88%D8%A7%D8%B7%D9%86-2,2026-03-15T05:24:00.000+02:00,1,0,preliminary,update/confirmation in 420226
INC-0130,420226,https://www.nna-leb.gov.lb/ar/news/420226/%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D9%84%D8%AF%D8%A9-%D8%B4%D8%B1%D8%AD%D8%A8%D9%8A%D9%84---%D8%B5%D9%8A%D8%AF%D8%A7-2,2026-03-15T10:02:56.000+02:00,1,0,preliminary,MoPH confirmation of 420180 - do not double count; injuries revised to 3 children
INC-0131,420287,https://www.nna-leb.gov.lb/ar/news/420287/%D8%B4%D9%87%D9%8A%D8%AF-%D8%A8%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-%D8%A7%D9%84%D9%81%D9%88%D9%82%D8%A7-2,2026-03-15T15:39:18.000+02:00,1,0,preliminary,
INC-0132,420332b,https://www.nna-leb.gov.lb/ar/news/420332/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-5-%D9%85%D9%88%D8%A7%D8%B7%D9%86%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%AA%D9%8A%D9%86-%D8%B9%D9%84%D9%89-%D9%85%D8%AC%D8%AF%D9%84-%D8%B3%D9%84%D9%85-%D9%88%D8%B9%D9%8A%D8%AA%D9%8A%D8%AA-2,2026-03-15T20:35:55.000+02:00,3,3,preliminary,"same source article as 420332; split into own row (different town) - distinct date from the March 8 Aitit strike (418322, batch 2)"
INC-0133,420332,https://www.nna-leb.gov.lb/ar/news/420332/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-5-%D9%85%D9%88%D8%A7%D8%B7%D9%86%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%AA%D9%8A%D9%86-%D8%B9%D9%84%D9%89-%D9%85%D8%AC%D8%AF%D9%84-%D8%B3%D9%84%D9%85-%D9%88%D8%B9%D9%8A%D8%AA%D9%8A%D8%AA-2,2026-03-15T20:35:55.000+02:00,2,4,preliminary,distinct date from the March 6 (417990) and March 14 (420176b) Majdal Selem strikes
INC-0134,420429,https://www.nna-leb.gov.lb/ar/news/420429/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%81%D9%8A-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D9%82%D9%86%D8%B7%D8%B1%D8%A9-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%A3%D8%B1%D8%A8%D8%B9%D8%A9-%D9%85%D9%88%D8%A7%D8%B7%D9%86%D9%8A%D9%86-%D9%85%D9%86-%D8%A8%D9%8A%D9%86%D9%87%D9%85-%D8%B7%D9%81%D9%84%D8%A7%D9%86-2,2026-03-16T10:05:05.000+02:00,4,0,preliminary,"2 children; distinct date from the March 14 Qantara/Al-Sagheer-family strike (420167, batch 5)"
INC-0135,420377,https://www.nna-leb.gov.lb/ar/news/420377/3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%A8%D9%8A%D9%86%D9%87%D9%85-%D9%85%D8%B3%D8%B9%D9%81%D8%A7%D9%86-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%83%D9%81%D8%B1%D8%B5%D9%8A%D8%B1-2,2026-03-16T07:03:09.000+02:00,3,1,preliminary,second strike hit the responding ambulance
INC-0136,420564,https://www.nna-leb.gov.lb/ar/news/420564/%D8%B4%D9%87%D9%8A%D8%AF-%D9%885-%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D9%81%D8%AA-%D8%B4%D9%82%D8%A9-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D8%B9%D9%86%D8%AF-%D9%85%D9%81%D8%B1%D9%82-%D9%85%D8%B9%D8%B1%D9%83%D8%A9-2,2026-03-16T18:55:19.000+02:00,1,5,preliminary,"chain continues in 420574 (final, 6 inj.) and 420575 (MoPH, 16 inj.) - injury counts vary, deaths consistent at 1"
INC-0136,420574,https://www.nna-leb.gov.lb/ar/news/420574/%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B5%D8%B1%D9%8A%D9%81%D8%A7-%D9%88%D8%A7%D9%84%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D9%86%D9%87%D8%A7%D8%A6%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D9%81%D8%B1%D9%82-%D9%85%D8%B9%D8%B1%D9%83%D8%A9---%D8%B5%D9%88%D8%B1-%D8%B4%D9%87%D9%8A%D8%AF-%D9%886-%D8%AC%D8%B1%D8%AD%D9%89-%D9%88%D9%81%D9%8A-%D8%B5%D8%B1%D9%8A%D9%81%D8%A7-%D8%B9%D8%AF%D8%AF-%D9%85%D9%86-%D8%A7%D9%84%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-2,2026-03-16T20:52:43.000+02:00,1,6,final,"final toll per Tyre district health chief, update to 420564; article also mentions a same-night Srifa strike w/ injuries but no confirmed death"
INC-0136,420575,https://www.nna-leb.gov.lb/ar/news/420575/%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%B9%D8%B1%D9%83%D8%A9-%D8%B4%D9%87%D9%8A%D8%AF-%D9%8816-%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7-%D8%A8%D9%8A%D9%86%D9%87%D9%85-7-%D8%B3%D9%8A%D8%AF%D8%A7%D8%AA-2,2026-03-16T20:56:51.000+02:00,1,16,preliminary,"MoPH figure, higher injury count than 420564/420574 - flag for merge review, death count consistent"
INC-0137,420532,https://www.nna-leb.gov.lb/ar/news/420532/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D9%85%D8%B3%D8%B9%D9%81-%D9%88%D8%AC%D8%B1%D8%AD-%D8%A2%D8%AE%D8%B1-%D8%AC%D8%B1%D8%A7%D8%A1-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D9%85%D8%B3%D9%8A%D8%B1%D8%A9-%D9%84%D9%85%D8%B1%D9%83%D8%B2-%D9%84%D8%A7%D9%84%D9%87%D9%8A%D8%A6%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A%D8%A9-%D8%A7%D9%84%D8%A7%D8%B3%D9%84%D8%A7%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D9%8A%D8%A7%D8%B7%D8%B1-2,2026-03-16T17:00:00.000+02:00,1,1,preliminary,"likely same incident as 420556 (named medic, ambulance struck) - do not double count"
INC-0137,420556,https://www.nna-leb.gov.lb/ar/news/420556/%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D9%85%D8%B3%D8%B9%D9%81-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%A5%D8%B3%D8%B9%D8%A7%D9%81-%D9%81%D9%8A-%D9%8A%D8%A7%D8%B7%D8%B1-2,2026-03-16T18:30:43.000+02:00,1,0,preliminary,likely same incident as 420532 - do not double count
INC-0138,420778,https://www.nna-leb.gov.lb/ar/news/420778/%D8%B4%D9%87%D9%8A%D8%AF-%D9%88%D8%A7%D8%B5%D8%A7%D8%A8%D8%A9-%D9%85%D9%88%D8%A7%D8%B7%D9%86-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A8%D9%8A%D9%86-%D8%A8%D9%84%D8%AF%D8%AA%D9%8A-%D8%B9%D8%A8%D8%A7-%D9%88%D8%AC%D8%A8%D8%B4%D9%8A%D8%AA-%D9%88%D8%AA%D8%AF%D9%85%D9%8A%D8%B1-%D9%85%D8%A8%D9%86%D9%89-%D9%81%D9%8A-%D8%AA%D9%88%D9%84-2,2026-03-17T14:40:38.000+02:00,1,1,preliminary,article also mentions a Tool building destroyed by a separate strike w/ no deaths given
INC-0139,420770,https://www.nna-leb.gov.lb/ar/news/420770/%D9%82%D9%8A%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%B9%D8%B3%D9%83%D8%B1%D9%8A%D9%8E%D9%91%D9%8A%D9%86-%D9%86%D8%AA%D9%8A%D8%AC%D8%A9-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D8%B7%D8%B1%D9%8A%D9%82-%D8%B2%D8%A8%D8%AF%D9%8A%D9%86---%D8%A7%D9%84%D9%86%D8%A8%D8%B7%D9%8A%D8%A9-2,2026-03-17T14:14:00.000+02:00,2,,preliminary,Army statement (via X/Twitter); chain continues in 420801/420826
INC-0140,420682,https://www.nna-leb.gov.lb/ar/news/420682/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D9%85%D9%8A%D8%AC%D9%85%D8%A9-%D9%88%D8%A7%D8%B3%D8%AA%D9%85%D8%B1%D8%A7%D8%B1-%D8%A7%D9%84%D9%82%D8%B5%D9%81-%D9%84%D8%A8%D9%84%D8%AF%D8%AA%D9%8E%D9%8A-%D8%B2%D8%A8%D9%82%D9%8A%D9%86-%D9%88%D8%AC%D8%A8%D8%A7%D9%84-%D8%A7%D9%84%D8%A8%D8%B7%D9%85-2,2026-03-17T10:05:47.000+02:00,2,0,preliminary,article also covers ongoing artillery shelling of Zebqin/Jabal al-Botm w/ no deaths
INC-0141,420788,https://www.nna-leb.gov.lb/ar/news/420788/%D8%B4%D9%87%D9%8A%D8%AF-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D9%81%D8%AA-%D8%B3%D9%8A%D8%A7%D8%B1%D8%AA%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86%D9%8A%D8%A9-2,2026-03-17T15:32:00.000+02:00,1,0,preliminary,
INC-0142,420810,https://www.nna-leb.gov.lb/ar/news/420810/%D8%B7%D9%88%D8%A7%D8%B1%D9%89%D8%A1-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%885-%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%BA%D8%A7%D8%B2%D9%8A%D8%A9-2,2026-03-17T17:08:31.000+02:00,3,5,preliminary,third distinct Ghazieh incident this study period - different date from March 8 and March 13 strikes
INC-0143,420855,https://www.nna-leb.gov.lb/ar/news/420855/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%886-%D8%AC%D8%B1%D8%AD%D9%89-%D9%883-%D9%85%D9%81%D9%82%D9%88%D8%AF%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A8%D8%B9%D9%84%D8%A8%D9%83-2,2026-03-17T20:45:04.000+02:00,2,6,preliminary,2 children; 3 missing; chain continues in 420869/420947 (final: 4 dead/7 injured)
INC-0143,420869,https://www.nna-leb.gov.lb/ar/news/420869/%D8%B7%D9%88%D8%A7%D8%B1%D8%A6-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-4-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%887-%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D8%B9%D9%84%D8%A8%D9%83-2,2026-03-18T02:54:55.000+02:00,4,7,preliminary,"MoPH update to 420855 chain, matches final in 420947"
INC-0143,420947,https://www.nna-leb.gov.lb/ar/news/420947/4-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88-7-%D8%AC%D8%B1%D8%AD%D9%89-%D8%B6%D8%AD%D8%A7%D9%8A%D8%A7-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A8%D8%B9%D9%84%D8%A8%D9%83-2,2026-03-18T09:09:43.000+02:00,4,7,final,"final toll, confirms 420869 - supersedes 420855 chain"
INC-0144,420648,https://www.nna-leb.gov.lb/ar/news/420648/3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D9%86%D8%AA-%D8%AC%D8%A8%D9%8A%D9%84-%D8%B5%D8%A8%D8%A7%D8%AD%D8%A7-2,2026-03-17T08:29:21.000+02:00,3,0,preliminary,fourth distinct Bint Jbeil city strike this study period - different date
INC-0145,420805,https://www.nna-leb.gov.lb/ar/news/420805/(*)-3-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%AC%D9%85%D8%B9-%D8%B3%D9%83%D9%86%D9%8A-%D9%81%D9%8A-%D8%A8%D9%84%D8%AF%D8%A9-%D8%AD%D8%A7%D8%B1%D9%88%D9%81-2,2026-03-17T17:08:21.000+02:00,3,,preliminary,"'3 so far' - recovery ongoing, count may be incomplete; referenced again (not updated) in 420918"
INC-0146,420763,https://www.nna-leb.gov.lb/ar/news/420763/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9--%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D9%85%D9%88%D8%A7%D8%B7%D9%86-%D9%88%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-%D8%AA%D8%B3%D8%B9%D8%A9-%D8%A2%D8%AE%D8%B1%D9%8A%D9%86-%D8%A8%D8%AC%D8%B1%D9%88%D8%AD-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B9%D8%AF%D9%88-%D8%B9%D9%84%D9%89-%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D9%85%D8%B7%D8%A7%D8%B1-2,2026-03-17T13:53:28.000+02:00,1,9,preliminary,"distinct date from the March 3 Airport Road strike (417491, batch 1)"
INC-0147,420708,https://www.nna-leb.gov.lb/ar/news/420708/%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D8%B3%D8%AA%D8%B4%D9%87%D8%A7%D8%AF-%D8%B9%D8%B3%D9%83%D8%B1%D9%8A-%D9%85%D8%AA%D8%A3%D8%AB%D8%B1%D9%8B%D8%A7-%D8%A8%D8%AC%D8%B1%D8%A7%D8%AD%D9%87-%D8%A5%D8%AB%D8%B1-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%A7%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D9%82%D8%B9%D9%82%D8%B9%D9%8A%D8%A9-%D8%A7%D9%84%D8%AC%D8%B3%D8%B1-2,2026-03-17T11:02:25.000+02:00,1,,preliminary,Army statement; follow-up to an earlier (not itself keyword-matched) report of 5 soldiers injured there; chain continues in 420801/420826
INC-0148,420944,https://www.nna-leb.gov.lb/ar/news/420944/%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AE%D8%B1%D8%A8%D8%A9-%D8%B3%D9%84%D9%85-%D9%88%D9%82%D8%B5%D9%81-%D9%84%D9%84%D9%82%D9%84%D9%8A%D8%B9%D8%A9-%D9%88%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%85%D8%B1%D8%AC%D8%B9%D9%8A%D9%88%D9%86-%D9%88%D8%A5%D8%A8%D9%84-%D8%A7%D9%84%D8%B3%D9%82%D9%8A-2,2026-03-18T09:05:00.000+02:00,2,0,preliminary,"1 child; distinct incident/date/mechanism from the March 9 Qlaya priest killing (418805, batch 3); article also covers Majdal Selem/Khirbet Selm/Jdeidet Marjayoun/Ebl al-Saqi shelling w/ no deaths given here (Khirbet Selm toll appears later in 420988)"
INC-0149,420926,https://www.nna-leb.gov.lb/ar/news/420926/%D8%B4%D9%87%D9%8A%D8%AF-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%A8%D8%B1%D8%AC-%D9%82%D9%84%D8%A7%D9%88%D9%8A%D9%87-2,2026-03-18T07:48:00.000+02:00,1,0,preliminary,"distinct date from the March 14 Burj Qalawiyeh strikes (419988/419992, batch 5)"
INC-0150,420876,https://www.nna-leb.gov.lb/ar/news/420876/%D8%B7%D9%88%D8%A7%D8%B1%D8%A6-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%81%D9%8A-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%AA%D9%8A%D9%86-%D8%B9%D9%84%D9%89-%D8%A8%D9%8A%D8%B1%D9%88%D8%AA-6-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%8824-%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7-2,2026-03-18T04:17:00.000+02:00,6,24,preliminary,"combined toll for two unspecified Beirut strikes, body parts recovered pending DNA ID; locations later specified in 420939/420942 as Basta + Zuqaq al-Blat"
INC-0150,420939,https://www.nna-leb.gov.lb/ar/news/420939/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%81%D9%8A-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B5%D8%A8%D8%A7%D8%AD%D8%A7-%D8%B9%D9%84%D9%89-%D8%B2%D9%82%D8%A7%D9%82-%D8%A7%D9%84%D8%A8%D9%84%D8%A7%D8%B7-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%8814-%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7-2,2026-03-18T08:39:55.000+02:00,2,14,preliminary,one of the two 420876 Beirut strikes; superseded by 420942's combined final
INC-0150,420942,https://www.nna-leb.gov.lb/ar/news/420942/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D9%81%D8%AC%D8%B1-%D9%81%D9%8A-%D8%A8%D9%8A%D8%B1%D9%88%D8%AA-%D8%A5%D9%84%D9%89-10-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%8827-%D8%AC%D8%B1%D9%8A%D8%AD%D8%A7-2,2026-03-18T08:45:50.000+02:00,10,27,final,"combined final toll for both dawn Beirut strikes, supersedes 420876/420939"
INC-0151,420870,https://www.nna-leb.gov.lb/ar/news/420870/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%81%D9%8A-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AC%D8%A8%D8%B4%D9%8A%D8%AA-4-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%85%D9%86-%D8%A7%D9%84%D8%AC%D9%86%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%D8%A9-2,2026-03-18T02:57:18.000+02:00,4,0,preliminary,4 Syrian nationals; distinct date from earlier Jbeshit incidents
INC-0152,420868,https://www.nna-leb.gov.lb/ar/news/420868/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%81%D9%8A-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AD%D8%A8%D9%88%D8%B4-8-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%88%D8%AC%D8%B1%D9%8A%D8%AD-2,2026-03-18T02:52:47.000+02:00,3,1,preliminary,"headline says '8 dead' but body says 3 dead confirmed + 8 missing (search ongoing) - internal inconsistency, use body figure"
INC-0153,420988,https://www.nna-leb.gov.lb/ar/news/420988/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%88%D8%B9%D8%AF%D8%AF-%D9%85%D9%86-%D8%A7%D9%84%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%AE%D8%B1%D8%A8%D8%A9-%D8%B3%D9%84%D9%85-2,2026-03-18T10:56:17.000+02:00,2,,preliminary,toll for the Khirbet Selm strike mentioned earlier without numbers in 420944
INC-0154,420973,https://www.nna-leb.gov.lb/ar/news/420973/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%887-%D8%AC%D8%B1%D8%AD%D9%89-%D8%A8%D9%8A%D9%86%D9%87%D9%85-%D8%B7%D9%81%D9%84%D8%A9-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%A8%D9%86%D9%89-%D8%B3%D9%83%D9%86%D9%8A-%D9%81%D9%8A-%D8%AF%D9%8A%D8%B1-%D8%A7%D9%84%D8%B2%D9%87%D8%B1%D8%A7%D9%86%D9%8A-2,2026-03-18T10:12:00.000+02:00,2,7,preliminary,
INC-0155,420959,https://www.nna-leb.gov.lb/ar/news/420959/%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%81%D9%8A-%D8%BA%D8%A7%D8%B1%D8%A9-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D9%81%D8%AA-%D9%85%D9%86%D8%B2%D9%84%D8%A7-%D9%81%D9%8A-%D8%B3%D8%AD%D9%85%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A8%D9%82%D8%A7%D8%B9-%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A-2,2026-03-18T09:37:00.000+02:00,2,0,preliminary,"described as a fresh/further strike - possibly additional to the 420899/420936 chain rather than an update of it, flag for merge review"
INC-0156,420899,https://www.nna-leb.gov.lb/ar/news/420899/4-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D8%A8%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D9%85%D9%86%D8%A7%D8%B2%D9%84-%D9%81%D9%8A-%D8%B3%D8%AD%D9%85%D8%B1-2,2026-03-18T05:44:00.000+02:00,4,0,preliminary,"MoPH update 420936 gives a lower count (2) - flag discrepancy; possibly a further, additional Sohmor strike in 420959 later same day"
INC-0156,420936,https://www.nna-leb.gov.lb/ar/news/420936/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D9%81%D9%8A-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%A3%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%BA%D8%A7%D8%B1%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%B3%D8%AD%D9%85%D8%B1-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7%D9%86-%D9%88%D8%B3%D8%AA%D8%A9-%D8%AC%D8%B1%D8%AD%D9%89-2,2026-03-18T08:21:42.000+02:00,2,6,preliminary,"MoPH update to 420899 - lower count, flag discrepancy"
INC-0157,421111,https://www.nna-leb.gov.lb/ar/news/421111/4-%D8%B4%D9%87%D8%AF%D8%A7%D8%A1-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%B4%D8%B9%D8%AA-%D9%88%D8%A7%D9%84%D8%A8%D8%AD%D8%AB-%D8%AC%D8%A7%D8%B1%D9%8D-%D8%B9%D9%86-%D9%85%D9%81%D9%82%D9%88%D8%AF%D9%8A%D9%86-2,2026-03-18T20:20:27.000+02:00,4,,preliminary,"distinct date from the March 11 Chaat massacre (419357/419395, batch 4); update in 421113 (6, named family)"
